9,21,-12,2019-10-28 19:18:14
9,22,-13,2019-10-28 19:18:14
10,22,-12,2019-10-28 19:18:14
11,22,-11,2019-10-28 19:18:14
12,22,-10,2019-10-28 19:18:14
13,22,-9,2019-10-28 19:18:14
14,22,-8,2019-10-28 19:18:14
15,22,-7,2019-10-28 19:18:15
15,23,-8,2019-10-28 19:18:15
16,23,-7,2019-10-28 19:18:15
17,23,-6,2019-10-28 19:18:15
18,23,-5,2019-10-28 19:18:15
19,23,-4,2019-10-28 19:18:15
20,23,-3,2019-10-28 19:18:15
21,23,-2,2019-10-28 19:18:15
22,23,-1,2019-10-28 19:18:15
23,23,0,2019-10-28 19:18:15
24,23,1,2019-10-28 19:18:15
25,23,2,2019-10-28 19:18:15
26,23,3,2019-10-28 19:18:15
26,24,2,2019-10-28 19:18:15
27,24,3,2019-10-28 19:18:15
28,24,4,2019-10-28 19:18:15
28,25,3,2019-10-28 19:18:15
29,25,4,2019-10-28 19:18:15
29,26,3,2019-10-28 19:18:15
30,26,4,2019-10-28 19:18:15
31,26,5,2019-10-28 19:18:15
32,26,6,2019-10-28 19:18:15
33,26,7,2019-10-28 19:18:15
34,26,8,2019-10-28 19:18:15
35,26,9,2019-10-28 19:18:15
36,26,10,2019-10-28 19:18:15
36,27,9,2019-10-28 19:18:15
37,27,10,2019-10-28 19:18:15
37,28,9,2019-10-28 19:18:15
38,28,10,2019-10-28 19:18:15
39,28,11,2019-10-28 19:18:15
40,28,12,2019-10-28 19:18:15
40,29,11,2019-10-28 19:18:15
40,30,10,2019-10-28 19:18:15
40,31,9,2019-10-28 19:18:16
40,32,8,2019-10-28 19:18:16
40,33,7,2019-10-28 19:18:16
40,34,6,2019-10-28 19:18:16
40,35,5,2019-10-28 19:18:16
41,35,6,2019-10-28 19:18:16
42,35,7,2019-10-28 19:18:16
42,36,6,2019-10-28 19:18:16
43,36,7,2019-10-28 19:18:16
44,36,8,2019-10-28 19:18:16
44,37,7,2019-10-28 19:18:16
44,38,6,2019-10-28 19:18:16
44,39,5,2019-10-28 19:18:16
44,41,3,2019-10-28 19:18:16
45,41,4,2019-10-28 19:18:16
46,41,5,2019-10-28 19:18:16
46,42,4,2019-10-28 19:18:16
47,42,5,2019-10-28 19:18:16
47,43,4,2019-10-28 19:18:16
47,44,3,2019-10-28 19:18:16
47,45,2,2019-10-28 19:18:16
47,46,1,2019-10-28 19:18:16
48,46,2,2019-10-28 19:18:16
48,47,1,2019-10-28 19:18:16
49,47,2,2019-10-28 19:18:16
50,47,3,2019-10-28 19:18:16
51,47,4,2019-10-28 19:18:16
52,47,5,2019-10-28 19:18:16
53,47,6,2019-10-28 19:18:16
54,47,7,2019-10-28 19:18:16
55,47,8,2019-10-28 19:18:16
56,47,9,2019-10-28 19:18:17
56,48,8,2019-10-28 19:18:17
57,48,9,2019-10-28 19:18:17
